"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Belize","BLZ","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","0.616500020027161","0.576619982719421","","0.48403000831604","0.770179986953735","","","","","","","","","","","","","","","","","","","","","","","","","","11.1911401748657","12.3648300170898","12.3035697937012","12.2717599868774","12.4504404067993","12.7903003692627","13.8210802078247","14.6412496566772","16.819299697876","16.8306293487549","16.4678707122803","18.3251895904541","18.2960300445557","18.0984191894531","17.8321094512939","18.4869499206543","18.8174304962158","18.5840301513672","18.6600208282471","18.9776592254639",
"Bermuda","BMU","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","6.97514009475708","10.0746297836304","9.94624042510986","","","","","","","","","","","","","","","","","","","","","","","","","18.0218696594238","14.9189701080322","17.1291904449463","18.7019195556641","20.116340637207","20.8780498504639","21.1642799377441","18.8217697143555","19.6969699859619","15.2628898620605","","13.3575897216797","15.2836103439331","","",
"Bolivia","BOL","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3201704025269","","16.1314697265625","17.9427108764648","20.0817699432373","21.4383392333984","22.7626094818115","","27.1905193328857","31.0656795501709","31.9057598114014","","37.5700302124023","38.5209808349609","40.0720710754395","42.5647506713867","43.8963508605957","42.7302398681641","43.710521697998","45.1861000061035","46.2568283081055","",
"Barbados","BRB","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","3.45547008514404","4.47712993621826","5.63335990905762","6.15635013580322","","","","","","","13.3990201950073","","","19.6906204223633","19.5937004089355","","","","13.811240196228","13.4163503646851","","24.4251308441162","","","","","","","21.253870010376","22.186939239502","23.0511493682861","","","","","","38.0515289306641","","47.3079795837402","43.8967895507813","40.3346290588379","","","","","","","","","",
"Brunei Darussalam","BRN","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","1.69395005702972","","1.67707002162933","","","","1.03649997711182","2.05128002166748","","2.80539989471436","4.16628980636597","","","","","4.52655982971191","4.5421199798584","4.66129016876221","","","","6.88781976699829","8.40431022644043","9.37938022613525","11.0991497039795","10.568790435791","10.0074796676636","9.98684024810791","9.73886966705322","9.85972023010254","10.5411195755005","10.5875902175903","12.161660194397","10.9177904129028","12.7417402267456","16.4032592773438","17.2503604888916","23.6786193847656","23.4008502960205","24.3243198394775","25.921630859375","24.7121696472168","24.9108390808105","25.3466396331787",
"Bhutan","BTN","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","0.610620021820068","1.04680001735687","1.3442200422287","","","1.17815005779266","","","","","","","","","","","","","","","","3.37898993492126","","","","","","6.17732000350952","6.65720987319946","7.28415012359619","8.45930957794189","7.9247899055481","8.84846019744873","10.3655796051025","10.9846601486206","12.2483997344971","","15.2188701629639","","15.4377899169922","15.6105499267578","15.6123199462891","15.9781398773193",
"Botswana","BWA","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","0","0","0.535440027713776","0.619279980659485","0.642130017280579","0.994629979133606","1.02979004383087","1.17204999923706","1.42495000362396","1.49528002738953","1.90899002552032","2.08599996566772","2.35638999938965","2.35932993888855","2.70644998550415","2.40535998344421","","3.01061010360718","","","","5.37309980392456","","5.95814990997314","6.71139001846313","5.71722984313965","6.16029977798462","","6.6367301940918","6.9778299331665","7.85054016113281","8.49551010131836","8.49923038482666","9.84597969055176","11.0067195892334","10.6804504394531","12.1282501220703","","","","","","","","24.5685691833496","25.8206806182861","21.452579498291","20.4817199707031","22.2149200439453","20.2984504699707","20.3414707183838",
"Central African Republic","CAF","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","1.35231995582581","2.0002601146698","1.63820004463196","2.28159999847412","1.96074998378754","2.02168011665344","","2.07001996040344","","2.03613996505737","","2.41458988189697","2.69386005401611","2.45900988578796","","","","","","","3.29113006591797","3.2346498966217","","","","","","1.77211999893188","","3.45019006729126","3.52577996253967","4.03775978088379","","4.36418008804321","","","","","","","","",
"Canada","CAN","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","52.3997917175293","","","","","","","","","","","","","86.8851089477539","81.4256820678711","85.7760009765625","87.4591979980469","81.3742828369141","83.5521011352539","83.6223678588867","81.6481094360352","","51.5169486999512","51.7487106323242","50.7085189819336","","50.6549186706543","","","","","53.755500793457","53.6511001586914","52.7960014343262","52.0462684631348","53.8462791442871","54.8143501281738","56.1542282104492","56.3705291748047","55.531078338623","56.983570098877","59.0687103271484","60.1653709411621","65.4132232666016","",
"Central Europe and the Baltics","CEB","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","13.402569770813","13.3769502639771","13.0588703155518","13.0233898162842","13.1869802474976","13.5296001434326","14.0680999755859","14.5039396286011","14.8042898178101","15.0536499023438","15.1613101959229","15.3290796279907","15.42809009552","15.4351100921631","15.5344800949097","15.5184097290039","15.4388999938965","15.484580039978","15.6257200241089","16.1545906066895","16.2842903137207","17.4599609375","17.2503395080566","18.2840194702148","20.1680297851563","21.6852397918701","24.3521709442139","26.5371894836426","27.7928600311279","30.8149700164795","33.7327995300293","36.8485717773438","39.8298110961914","42.795841217041","45.5993690490723","48.3465614318848","50.2974510192871","52.4238395690918","54.7420501708984","56.1296997070313","55.7832717895508","54.4985885620117","53.4691200256348","52.2810287475586","51.3829193115234","50.7333297729492","50.961109161377","51.5940208435059","52.1958084106445","52.7638702392578","52.763858795166",
"Switzerland","CHE","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","23.3185501098633","24.0544891357422","24.9705200195313","25.5682907104492","25.9840106964111","25.9270305633545","25.3916091918945","25.922779083252","28.474739074707","29.1033592224121","30.451639175415","31.5495796203613","31.9757804870605","33.4066200256348","34.7670097351074","36.1890907287598","37.1903305053711","38.3694381713867","39.216178894043","40.3193092346191","","41.4672584533691","42.9591407775879","43.1290092468262","45.2837715148926","46.0843391418457","48.6953582763672","49.7920684814453","49.0533103942871","49.0349502563477","49.0833892822266","49.0463981628418","49.9587707519531","53.2101783752441","54.7102012634277","55.5505905151367","55.9357490539551","56.7597198486328","56.9090385437012","57.483470916748","58.8237800598145","60.4768409729004","62.0936088562012","",
"Channel Islands","CHI","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","10.3110103607178","12.8325500488281","15.476900100708","","","15.1502599716187","13.988450050354","13.6581296920776","13.3425102233887","13.2912998199463","14.0350799560547","","","16.8150806427002","17.5307102203369","18.0609798431396","19.3462009429932","20.0464992523193","","","","","","28.3322792053223","28.9506607055664","29.5145092010498","31.5312900543213","32.1348991394043","34.1165008544922","36.9514694213867","36.9006195068359","","41.8025512695313","44.7067909240723","45.0342788696289","50.4398193359375","48.3153686523438","53.7587890625","55.9493217468262","59.123119354248","65.4750595092773","68.9047775268555","71.7628326416016","75.801513671875","78.3794784545898","80.7368087768555","81.961051940918","82.4612808227539","84.1182403564453","86.0681228637695","",
"China","CHN","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","0.455989986658096","0.613409996032715","0.741039991378784","0.830579996109009","0.975260019302368","1.42621004581451","1.66851997375488","","","","","","","","","","","","","","4.68748998641968","","","","","","","","","16.8740406036377","18.7357692718506","20.0282897949219","20.7817096710205","20.7445297241211","20.5226306915283","22.0386295318604","23.493709564209","24.5983104705811","27.3190803527832","30.503210067749","39.4341087341309","42.3376083374023","43.8125610351563","44.7156600952148","45.9284210205078","48.7249183654785","53.5720481872559",
"Cote d'Ivoire","CIV","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","1.80297005176544","1.76521003246307","2.01055002212524","2.00537991523743","","2.05886006355286","2.36312007904053","","3.11469006538391","3.44637989997864","","","","","","","4.31735992431641","","","","","","","6.46857023239136","6.35352993011475","","9.51830005645752","","9.69007015228271","","","","","","","","12.0316600799561","11.0452604293823","11.0113201141357","10.2012796401978","4.12061977386475","","10.2424697875977","10.6009197235107","10.7005596160889","10.6631097793579","11.0614795684814","","11.4078903198242","",
"Cameroon","CMR","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","0.900520026683807","1.10426998138428","1.36594998836517","1.63771998882294","1.81115996837616","","","","","","","","","","","","","","","","","","","","","","","","","","","6.20881986618042","6.25382995605469","6.21752023696899","7.05768013000488","7.90593004226685","8.1263599395752","8.79127979278564","10.1131896972656","12.303689956665","13.909740447998","14.7621097564697","17.2315502166748","18.2929401397705","18.8059902191162","13.2612400054932","14.0674896240234","15.124810218811","","",
"Congo, Dem. Rep.","COD","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","1.27069997787476","1.49892997741699","","1.7049800157547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.68736982345581","8.3860502243042","10.2776403427124","","11.2383804321289","10.6402397155762","9.51943016052246","","","8.46605968475342","","","","",
"Congo, Rep.","COG","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","3.0419499874115","2.38473010063171","","","4.27021980285645","4.3861198425293","4.82566022872925","5.59725999832153","","7.79165983200073","7.91429996490479","9.52945995330811","9.75212001800537","9.73725986480713","9.77245044708252","9.59488010406494","","9.76476001739502","8.35202026367188","8.07320022583008","7.79820013046265","8.38844966888428","","","","","","","5.67067003250122","7.76667976379395","7.51340007781982","6.37894010543823","5.39400005340576","","","","","","10.3330602645874","","11.0124397277832","12.2839603424072","10.6382398605347","","","","15.1720199584961","","","",
"Colombia","COL","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","6.24705982208252","","","","8.1613302230835","9.11740016937256","","10.5303602218628","10.6286296844482","10.6425895690918","9.8404598236084","11.2562398910522","11.3362703323364","","11.9467096328735","12.0873003005981","12.8058099746704","13.1803998947144","14.1433897018433","13.8170204162598","","15.1385803222656","","","","16.5825691223145","17.3531894683838","20.0767707824707","23.8803405761719","22.3134803771973","23.6599407196045","24.3234806060791","24.5338096618652","","27.1190299987793","29.5093593597412","31.3187503814697","32.2619018554688","36.1875305175781","36.5479011535645","37.5472297668457","40.9846496582031","42.5446510314941","45.4224891662598","47.7461395263672","49.2761993408203","51.369800567627","52.1923789978027","51.0903396606445","51.0590400695801","",
"Comoros","COM","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16958999633789","","0.864440023899078","","","","","","","1.55791997909546","1.67453002929688","","","3.48445010185242","","","","","","6.86658000946045","6.61604022979736","8.95090961456299","9.30860996246338","9.3698902130127","9.91273975372314","","","","","","",
"Cabo Verde","CPV","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98140001296997","1.68175995349884","3.98362994194031","4.42717981338501","5.80616998672485","7.3771800994873","8.05008029937744","8.63912963867188","10.4883003234863","12.9562902450562","15.793869972229","17.6425704956055","17.367790222168","18.7853507995605","19.5047798156738","18.7770195007324","19.2265892028809","19.6104106903076","19.0447692871094","","",
"Costa Rica","CRI","School enrollment, tertiary, male (% gross)","SE.TER.ENRR.MA","","","","","","","","","","","9.71741962432861","10.5870895385742","11.423810005188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9227294921875","","","","","","","40.7536811828613","42.8830795288086","44.2058982849121","46.7956199645996","46.11328125","48.097240447998","50.1532592773438","49.9832801818848","51.9770812988281","",
